recordId	period	category	bucket	action	confidence	note	heading	headingHeb	kimaId	kimaRom	kimaHeb	movedKm	nliCoords	kimaCoords	n034	src034	decision	decisionNote	nliWd	kimaWd	sameWd	featureType	featureEvidence	extentKm	nliWdLabel	kimaWdLabel	nliWdCoord	kimaWdCoord	dNliWd_Nli	dNliWd_Kima	dKimaWd_Kima	dKimaWd_Nli	nliWdNameOk	kimaWdNameOk	nliWdSrc	kimaWdSrc	fixedNliCoords	fix034	bboxHalfDiagKm
987007293923205171	20250212-20250218	location-move	extended-feature	apply-new	high	two points on one Q686021 P31=river (extent ~523 km)	Allegheny River (Pa. and N.Y.)	נהר אלגני (פנסילבניה וניו יורק)	1919	Allegheny River (Pa. and N.Y.)	נהר אלגני (פנסילבניה וניו יורק)	239.5	[40.44333, -80.01444]	[41.8728449, -77.874998]	1	gooearth			Q686021	Q686021	True	extended	Q686021 P31=river	523.0	Allegheny River	Allegheny River	[41.8728449, -77.874998]	[41.8728449, -77.874998]	239.5	0.0	0.0	239.5	True	True	024	WD			0.0
987007294818905171	20250212-20250218	location-move	extended-feature	apply-new	high	two points on one Q8319 P31=river (extent ~2364 km)	Arkansas River	נהר ארקנסו	1993	Arkansas River	נהר ארקנסו	1489.7	[33.775, -91.1028]	[39.2583, -106.3439]	1	gooearth			Q8319	Q8319	True	extended	Q8319 P31=river; Kima LocationTypeId=2	2364.0	Arkansas River	Arkansas River	[39.2583, -106.3439]	[39.2583, -106.3439]	1489.7	0.0	0.0	1489.7	True	True	024	WD			0.0
987007283269205171	20250212-20250218	location-move	extended-feature	apply-new	medium	two points on one Q11769 P31=strait (extent unknown)	Bering Strait	מיצר ברינג	1769	Bering Strait	מיצר ברינג	27.8	[66.0, -169.0]	[65.75, -168.97694444444446]	1	gooearth			Q11769	Q11769	True	extended	Q11769 P31=strait; Kima LocationTypeId=2		Bering Strait	Bering Strait	[65.75, -168.97694444444446]	[65.75, -168.97694444444446]	27.8	0.0	0.0	27.8	True	True	024	WD			0.0
987007415889605171	20250212-20250218	location-move	nli-coords-wrong	keep-existing+report	high	Wikidata Q190571 is 0 km from Kima, 640 km from NLI	Éparses Islands	איי אפארסה	73209	Éparses Islands	איי אפארסה	639.8	[-17.04333, 42.7448]	[-22.343888888889, 40.367222222222]	1	gooearth			Q190571	Q190571	True	extended	Q190571 P31=island group / district of the French Southern and Antarctic Lands; move 640 km exceeds extent	6.0	Scattered Islands in the Indian Ocean	Scattered Islands in the Indian Ocean	[-22.343888888889, 40.367222222222]	[-22.343888888889, 40.367222222222]	639.8	0.0	0.0	639.8	True	True	024	WD			0.0
987007533595705171	20250212-20250218	location-move	extended-feature	apply-new	high	two points on one Q1052758 P31=mesa / plain (extent ~351 km)	Llano Estacado	לאנואסטקדו	69917	Llano Estacado	לאנואסטקדו	93.3	[33.00038, -103.00077]	[33, -102]	1	gooearth			Q1052758	Q1052758	True	extended	Q1052758 P31=mesa / plain	351.4	Llano Estacado	Llano Estacado	[33, -102]	[33, -102]	93.3	0.0	0.0	93.3	True	True	024	WD			0.0
987007540907105171	20250212-20250218	location-move	nli-coords-wrong	keep-existing+report	high	Wikidata Q12707 is 0 km from Kima, 279 km from NLI	Great Plains	המישורים הגדולים	1286	Great Plains	המישורים הגדולים	278.6	[42.0, -102.0]	[40, -100]	1	gooearth			Q12707	Q12707	True	extended	Q12707 P31=plain / region; Kima LocationTypeId=2; move 279 km exceeds extent		Great Plains	Great Plains	[40, -100]	[40, -100]	278.6	0.0	0.0	278.6	True	True	024	WD			0.0
987007545592305171	20250212-20250218	location-move	extended-feature	apply-new	high	two points on one Q143762 P31=river (extent ~579 km)	Delaware River (N.Y.-Del. and N.J.)	נהר דלאוור	1025	Delaware River (N.Y.-Del. and N.J.)	נהר דלאוור	279.5	[39.4326, -75.5288]	[41.939, -75.2791]	1	gooearth			Q143762	Q143762	True	extended	Q143762 P31=river	579.0	Delaware River	Delaware River	[41.939, -75.2791]	[41.939, -75.2791]	279.5	0.0	0.0	279.5	True	True	024	WD			0.0
987007551173405171	20250212-20250218	location-move	extended-feature	apply-new	high	two points on one Q134750 P31=river (extent ~1197 km)	Saint Lawrence River	נהר סנט לורנס	2028	Saint Lawrence River	נהר סנט לורנס	1052.6	[44.34971, -76.01439]	[49.666666666667, -64.5]	1	gooearth			Q134750	Q134750	True	extended	Q134750 P31=river; Kima LocationTypeId=2	1197.0	St. Lawrence River	St. Lawrence River	[49.666666666667, -64.5]	[49.666666666667, -64.5]	1052.6	0.0	0.0	1052.6	True	True	024	WD			0.0
987007552895605171	20250212-20250218	location-move	homonym	apply-new	medium	"Kima linked to a same-named entity elsewhere: Kima Q33250858 ""Erie Lake"" is 1288 km from NLI's self-consistent Q5492 ""Lake Erie"""	Erie, Lake	אגם אירי	1250	Erie, Lake	אגם אירי	1288.0	[42.25, -80.99972]	[47.704722222222, -95.486111111111]	1	gooearth			Q5492	Q33250858	False	extended	Q5492 P31=lake; Q33250858 P31=lake; Kima LocationTypeId=2; move 1288 km exceeds extent	388.0	Lake Erie	Erie Lake	[42.25, -80.99972222222222]	[47.704722222222, -95.486111111111]	0.0	1288.0	0.0	1288.0	True	True	024	WD			0.0
987007546379905171	20250212-20250218	location-move	extended-feature	apply-new	high	two points on one Q196183 P31=river (extent ~960 km)	Wabash River	נהר ובאש	73377	Wabash River	נהר ובאש	399.8	[37.7981, -88.02725]	[40.351991, -84.765795]	1	gooearth			Q196183	Q196183	True	extended	Q196183 P31=river	960.0	Wabash River	Wabash River	[40.351991, -84.765795]	[40.351991, -84.765795]	399.8	0.0	0.0	399.8	True	True	024	WD			0.0
987007536343705171	20250212-20250218	location-move	extended-feature	apply-new	high	two points on one Q584 P31=river / main stem / waterway / national waterways in Germany (extent ~1233 km)	Rhine River	נהר הריין	2041	Rhine River	נהר הריין	190.6	[51.45848, 6.72927]	[51.980833333333, 4.0930555555556]	1	gooearth			Q584	Q584	True	extended	Q584 P31=river / main stem / waterway / national waterways in Germany	1232.7	Rhine	Rhine	[51.980833333333, 4.0930555555556]	[51.980833333333, 4.0930555555556]	190.6	0.0	0.0	190.6	True	True	024	WD			0.3
987007554147805171	20250212-20250218	location-move	extended-feature	apply-new	high	two points on one Q392840 P31=river (extent ~276 km)	Ibar River	איבר	90492	Ibar River	איבר	116.7	[43.7275, 20.7494]	[42.7956, 20.0856]	1	gooearth			Q392840	Q392840	True	extended	Q392840 P31=river	276.0	Ibar	Ibar	[42.7956, 20.0856]	[42.7956, 20.0856]	116.7	0.0	0.0	116.7	True	True	024	WD			0.0
987007555737605171	20250212-20250218	location-move	extended-feature	apply-new	high	two points on one Q2042749 P31=river (extent ~557 km)	Owyhee River	נהר אוויהי	83943	Owyhee River	נהר אוויהי	277.3	[43.81266, -117.02544]	[41.5046318, -115.7417442]	1	gooearth			Q2042749	Q2042749	True	extended	Q2042749 P31=river	557.0	Owyhee River	Owyhee River	[41.5046318, -115.7417442]	[41.5046318, -115.7417442]	277.3	0.0	0.0	277.3	True	True	024	WD			0.0
987007538498005171	20250212-20250218	location-move	extended-feature	apply-new	high	two points on one Q918867 P31=river (extent ~156 km)	Kanawha River (W. Va.)	נהר קנאוהא (וירג'יניה המערבית)	2635	Kanawha River (W. Va.)	נהר קנאוהא (מערב וירג'יניה)	111.4	[38.8372, -82.1419]	[38.1614, -81.1964]	1	gooearth			Q918867	Q918867	True	extended	Q918867 P31=river	156.0	Kanawha River	Kanawha River	[38.1614, -81.1964]	[38.1614, -81.1964]	111.4	0.0	0.0	111.4	True	True	024	WD			0.0
987007563842205171	20250212-20250218	location-move	extended-feature	apply-new	high	two points on one Q23538 P31=great circle / circle of latitude / equator (extent ~40075 km)	Equator	קו המשווה	5045	Equator	קו המשווה	20015.1	[0.0, 180.0]	[0, 0]	1	gooearth			Q23538		False	extended	Q23538 P31=great circle / circle of latitude / equator	40075.0	equator		[0, 0]		20015.1	0.0			True		024				0.0
987007560417705171	20250212-20250218	location-move	extended-feature	apply-new	medium	two points on one Q41735 P31=sea (extent unknown)	Irish Sea	ים האירי	1329	Irish Sea	ים האירי	27.3	[53.72167, -5.17722]	[53.5, -5]	1	gooearth			Q41735	Q41735	True	extended	Q41735 P31=sea; Kima LocationTypeId=2		Irish Sea	Irish Sea	[53.5, -5]	[53.5, -5]	27.3	0.0	0.0	27.3	True	True	024	WD			0.0
987007560969105171	20250212-20250218	location-move	extended-feature	apply-new	high	two points on one Q2242 P31=river (extent ~1004 km)	South Saskatchewan River (Alta. and Sask.)	נהר ססקאצ'ואן הצפוני (אלברטה וססקצ'ואן)	84936	South Saskatchewan River (Alta. and Sask.)	נהר ססקאצ'ואן הצפוני (אלברטה וססקצ'ואן)	585.5	[49.93333, -111.69167]	[53.235, -105.08277777778]	1	gooearth			Q2242	Q2242	True	extended	Q2242 P31=river	1004.0	South Saskatchewan River	South Saskatchewan River	[53.235, -105.08277777778]	[53.235, -105.08277777778]	585.5	0.0	0.0	585.5	True	True	024	WD			0.0
987007426101505171	20250402-20250408	location-move	extended-feature	apply-new	high	two points on one Q6580020 P31=park (extent ~101 km)	Park Begin (Israel)	פארק בגין (ישראל)	26126	Park Begin (Israel)	פארק בגין (ישראל)	44.0	[31.73439, 35.09554]	[32.04345944, 34.80447292]	1	gooearth			Q6580020	Q6603577	False	extended	Q6580020 P31=park; Q6603577 P31=park	100.9	Begin Park	Menahem Begin Park	[31.73438611, 35.09554444]	[32.04345944, 34.80447292]	0.0	44.0	0.0	44.0	True	True	024	WD			0.0
987007531901105171	20250618-20250624	location-move	extended-feature	apply-new	high	two points on one Q151858 P31=river (extent ~560 km)	Luapula River (Zambia and Congo)	נהר לאופולה (זמביה וקונגו)	3223	Luapula River (Zambia and Congo)	נהר לאופולה (זמביה וקונגו)	265.7	[-11.4364, 29.8152]	[-9.4138388888889, 28.521880555556]	1	gooearth			Q151858	Q151858	True	extended	Q151858 P31=river	560.0	Luapula River	Luapula River	[-9.4138388888889, 28.521880555556]	[-9.4138388888889, 28.521880555556]	265.7	0.0	0.0	265.7	True	True	024	geonames:176403			0.0
987007537522105171	20250618-20250624	location-move	extended-feature	apply-new	high	two points on one Q308893 P31=national park (extent ~79 km)	Parc national de la Garamba (Congo)	הפארק הלאומי גרמבה (קונגו)	77735	Parc national de la Garamba (Congo)	הפארק הלאומי גרמבה (קונגו)	33.6	[4.19559, 29.48093]	[4, 29.25]	1	gooearth			Q308893	Q308893	True	extended	Q308893 P31=national park	79.1	Garamba National Park	Garamba National Park	[4, 29.25]	[4, 29.25]	33.6	0.0	0.0	33.6	True	True	024	WD			0.0
987007295598005171	20250625-20250630	location-move	extended-feature	apply-new	high	two points on one Q7354 P31=ocean (extent ~5087 km)	Antarctic Ocean	האוקיינוס האנטרקטי	1893	Antarctic Ocean	אוקיינוס האנטרקטי	4313.9	[-70.0, -150.0]	[-65, 90]	1	gooearth			Q7354	Q7354	True	extended	Q7354 P31=ocean; Kima LocationTypeId=2	5087.4	Southern Ocean	Southern Ocean	[-65, 90]	[-65, 90]	4313.9	0.0	0.0	4313.9	True	True	024	WD			0.0
987007291071505171	20250909-20250915	location-move	extended-feature	apply-new	medium	two points on one Q133560878 P31=valley (extent unknown)	Lower Grand Coulee (Wash.)	גרנד קולי תחתון (וושינגטון)	75312	Lower Grand Coulee (Wash.)	גרנד קולי תחתון (וושינגטון)	28.9	[47.39167, -119.49056]	[47.62, -119.308]	1	gooearth			Q133560878	Q1773219	False	extended	Q133560878 P31=valley; Q1773219 P31=protected area / valley		Lower Grand Coulee	Grand Coulee	[47.391666666666666, -119.49055555555556]	[47.62, -119.308]	0.0	28.9	0.0	28.9	True	True	024	WD			0.0
987007528454005171	20251216-20251222	location-move	kima-geonames-wrong	research	medium	"Kima geonames:620691 -> Q21586292 = ""Turec"" does not match the name"	Turets (Belarus)	טורעץ (בלארוס)	22450	Turets (Belarus)	טורעץ (בלארוס)	118.1	[53.5278, 26.31119]	[53.6623, 28.0859]	1	gooearth				Q21586292	False					Turec		[53.661388888889, 28.083611111111]			0.2	117.9		False		geonames:620691			1.2
987007528339905171	20251216-20251222	location-move	nli-034-dropped-zero	keep-existing+report	high	NLI 034 fraction lost a leading 0 ($d 032.208550 -> 032.0208550, $e 032.784473 -> 032.0784473); corrected centre is 1.9 km from Kima	Kastsyukovichy (Belarus)	קאסטעקוביץ (בלארוס)	22493	Kastsyukovichy (Belarus)	קאסטעקוביץ (בלארוס)	30.0	[53.35597, 32.49651]	[53.338888888889, 32.046111111111]	1	gooearth				Q955013	False	point	Q955013 P31=city of raion subordinance			Kastsyukovichy		[53.35138888888889, 32.05861111111111]			1.6	29.1		True		WD	[53.35597, 32.04965]	$d 032.208550 -> 032.0208550, $e 032.784473 -> 032.0784473	19.4
987007529700705171	20251216-20251222	location-move	extended-feature	apply-new	high	two points on one Q207927 P31=river (extent ~613 km)	Berezina River (Belarus)	נהר ברזינה (בלארוס)	76471	Berezina River (Belarus)	נהר ברזינה (בלארוס)	308.2	[52.54972, 30.25]	[54.896084305555554, 27.75559161111111]	1	gooearth			Q207927	Q207927	True	extended	Q207927 P31=river	613.0	Berezina	Berezina	[54.896084305555554, 27.75559161111111]	[54.896084305555554, 27.75559161111111]	308.2	0.0	0.0	308.2	True	True	024	WD			0.0
987007592954905171	20251216-20251222	location-move	extended-feature	apply-new	high	two points on one Q1786479 P31=river (extent ~228 km)	Sluch River (Belarus)	נהר סלוץ' (בלארוס)	72858	Sluch River (Belarus)	נהר סלוץ' (בלארוס)	131.1	[53.31201, 27.66882]	[52.136103, 27.524932]	1	gooearth			Q1786479	Q1786479	True	extended	Q1786479 P31=river	228.0	Sluč	Sluč	[52.136103, 27.524932]	[52.136103, 27.524932]	131.1	0.0	0.0	131.1	True	True	024	WD			0.0
987007557268205171	20251223-20251229	location-move	extended-feature	apply-new	high	two points on one Q43233 P31=federative unit of Brazil (extent ~242 km)	Espírito Santo (Brazil : State)	אספיריטו סנטו (ברזיל : מדינה)	6161	Espirito Santo (Brazil : State)	אספיריטו סנטו (ברזיל : מדינה)	64.7	[-19.71, -40.48]	[-20.25, -40.25]	1	gooearth			Q43233	Q43233	True	extended	Q43233 P31=federative unit of Brazil; Kima LocationTypeId=2	242.2	Espírito Santo	Espírito Santo	[-20.25, -40.25]	[-20.25, -40.25]	64.7	0.0	0.0	64.7	True	True	024	WD			0.0
987007557223005171	20260115-20260121	location-move	nli-034-dropped-zero	keep-existing+report	high	NLI 034 fraction lost a leading 0 ($f 049.962062 -> 049.0962062, $g 049.700572 -> 049.0700572); corrected centre is 0.3 km from Kima	Liptovský Mikuláš (Slovakia)	ליפטובסקי מיקולש (סלובקיה)	9710	Liptovský Mikuláš (Slovakia)	ליפטובסקי מיקולש (סלובקיה)	83.4	[49.83132, 19.61614]	[49.081111111111, 19.618055555556]	1	gooearth			Q272040	Q272040	True	point	Q272040 P31=town / municipality of Slovakia / human settlement	9.4	Liptovský Mikuláš	Liptovský Mikuláš	[49.081111111111, 19.618055555556]	[49.081111111111, 19.618055555556]	83.4	0.0	0.0	83.4	True	True	024	WD	[49.08313, 19.61614]	$f 049.962062 -> 049.0962062, $g 049.700572 -> 049.0700572	14.7
987007534563005171	20260115-20260121	location-move	extended-feature	apply-new	high	two points on one Q1410160 P31=river (extent ~410 km)	Skellefte River (Sweden)	נהר סקלפטה (שוודיה)	73403	Skellefte River (Sweden)	נהר סקלפטה (שבדיה)	328.2	[64.70639, 21.15361]	[66.815555555556, 16.118333333333]	1	gooearth			Q1410160	Q1410160	True	extended	Q1410160 P31=river	410.0	Skellefte River	Skellefte River	[66.815555555556, 16.118333333333]	[66.815555555556, 16.118333333333]	328.2	0.0	0.0	328.2	True	True	024	WD			0.0
987007515276905171	20260115-20260121	location-move	nli-034-dropped-zero	keep-existing+report	high	NLI 034 fraction lost a leading 0 ($f 050.775507 -> 050.0775507); corrected centre is 2.2 km from Kima	Lázně Kynžvart (Czech Republic)	לוז'ניה קינז'ווארט (צ'כיה)	22292	Lázně Kynžvart (Czech Republic)	לוז'ניה קינז'ווארט (צ'כיה)	40.9	[50.37863, 12.63264]	[50.010699307737, 12.624806950422]	1	gooearth			Q1000097	Q1000097	True	point	Q1000097 P31=municipality of the Czech Republic / municipality with town privileges in the Czech Republic	6.4	Lázně Kynžvart	Lázně Kynžvart	[50.010699307737, 12.624806950422]	[50.010699307737, 12.624806950422]	40.9	0.0	0.0	40.9	True	True	024	WD	[50.02965, 12.63264]	$f 050.775507 -> 050.0775507	44.3
987007559817105171	20260115-20260121	location-move	nli-034-dropped-zero	keep-existing+report	high	NLI 034 fraction lost a leading 0 ($g 047.899023 -> 047.0899023); corrected centre is 0.2 km from Kima	Nușeni (Romania)	נושני (רומניה)	14637	Nușeni (Romania)	נושני (רומניה)	45.0	[47.50506, 24.19703]	[47.1, 24.2]	1	gooearth			Q773323	Q773323	True	point	Q773323 P31=village / seat of the local council		Nușeni	Nușeni	[47.1, 24.2]	[47.1, 24.2]	45.0	0.0	0.0	45.0	True	True	024	WD	[47.1005, 24.19703]	$g 047.899023 -> 047.0899023	43.8
987007577024605171	20260115-20260121	location-move	nli-coords-wrong	keep-existing+report	medium	Kima geonames:7871712 -> Q667715 (Kima only) is 1 km from Kima, 56 km from NLI	Pfaffstätten (Austria)	פאפסטאטן (אוסטריה)	24681	Pfaffstätten (Austria)	פאפסטאטן (אוסטריה)	55.2	[48.52075, 16.24905]	[48.02397, 16.25296]	1	gooearth				Q667715	False	point	Q667715 P31=market municipality / municipality of Austria	3.2		Pfaffstätten		[48.016666666667, 16.266111111111]			1.3	56.1		True		geonames:7871712			13.9
987007597568305171	20260115-20260121	location-move	no-wd	research	low	no Wikidata id on either side	Bököny (Hungary)	בוקוני (הונגריה)	23449	Bököny (Hungary)	בוקוני (הונגריה)	8126.1	[47.75029, 21.74274]	[-21.84218, 46.56476]	1	gooearth					False																		5.8
987007282539105171	20260115-20260121	location-move	extended-feature	apply-new	high	two points on one Q39193 P31=Czech lands / historical region / realm / state in the Holy Roman Empire / region / cultural region (extent ~257 km)	Bohemia (Czech Republic)	בוהמיה (צ'כיה)	1869	Bohemia (Czech Republic)	בוהמיה (צ'כיה)	113.3	[50.85073, 14.43287]	[49.833333, 14.333333]	1	gooearth				Q39193	False	extended	Q39193 P31=Czech lands / historical region / realm / state in the Holy Roman Empire / region / cultural region	257.5		Bohemia		[49.833333333333, 14.333333333333]			0.0	113.3		True		WD			8.1
987007552629505171	20260115-20260121	location-move	nli-coords-wrong	keep-existing+report	medium	Kima WD -> Q2211 (Kima only) is 2 km from Kima, 336 km from NLI	Malmö (Sweden)	מאלמו (שוודיה)	7415	Malmö (Sweden)	מאלמו (שבדיה)	333.9	[57.81667, 16.7]	[55.593188589918, 13.021423031021]	1	geonames				Q2211	False	point	Q2211 P31=urban area in Sweden / seaport / city / big city	9.3		Malmö		[55.583333333333336, 13]			1.7	335.6		True		WD			0.0
987007551210205171	20260115-20260121	location-move	extended-feature	apply-new	high	two points on one Q75745 P31=river (extent ~1024 km)	Selenga River (Mongolia and Russia)	סלנגה (מונגוליה ורוסיה)	76353	Selenga River (Mongolia and Russia)	סלנגה (מונגוליה ורוסיה)	516.5	[52.2759, 106.2723]	[49.2619, 100.6797]	1	gooearth			Q75745	Q75745	True	extended	Q75745 P31=river	1024.0	Selenga	Selenga	[49.2619, 100.6797]	[49.2619, 100.6797]	516.5	0.0	0.0	516.5	True	True	024	WD			0.0
987007283467705171	20260129-20260204	location-move	extended-feature	apply-new	medium	two points on one Q664609 P31=transcontinental region / archipelago (extent unknown)	Caribbean Area	האזור הקריבי	1157	Caribbean Area	האזור הקריבי	143.4	[16.25694, -73.30083]	[15, -73]	1	gooearth			Q664609		False	extended	Q664609 P31=transcontinental region / archipelago		Caribbean		[15, -73]		143.4	0.0			True		024				0.0
987007559511105171	20260205-20260211	location-move	nli-034-dropped-zero	keep-existing+report	high	NLI 034 fraction lost a leading 0 ($f 047.574499 -> 047.0574499); corrected centre is 1.0 km from Kima	Körmend (Hungary)	קורמנד (הונגריה)	8515	Körmend (Hungary)	קורמנד (הונגריה)	29.5	[47.27666, 16.61346]	[47.01096, 16.60596]	1	gooearth			Q830411	Q830411	True	point	Q830411 P31=town in Hungary	8.2	Körmend	Körmend	[47.01096, 16.60596]	[47.01096, 16.60596]	29.5	0.0	0.0	29.5	True	True	024	WD	[47.01813, 16.61346]	$f 047.574499 -> 047.0574499	33.6
987007524775705171	20260205-20260211	location-move	homonym	apply-new	medium	"Kima geonames:2893438 -> Q7028 ""Kamen"" is a same-named place 1636 km from the NLI point; NLI heading qualifier disambiguates"	Kamen' (Belarus)	קאמען (בלארוס)	23698	Kamen (Belarus)	קאמען (בלארוס)	1635.9	[52.42696, 31.63688]	[51.59231, 7.6638]	1	gooearth				Q7028	False	point	Q7028 P31=medium-sized district town / Hanseatic city / urban municipality in Germany	7.2		Kamen		[51.591666666667, 7.6652777777778]			0.1	1635.8		True		geonames:2893438			0.6
987007283261305171	20260212-20260218	location-move	extended-feature	apply-new	high	two points on one Q166 P31=adjacent sea (extent ~1175 km)	Black Sea	הים השחור	1856	Black Sea	הים השחור	88.6	[44.0, 35.0]	[43.41, 34.26]	1	gooearth			Q166	Q166	True	extended	Q166 P31=adjacent sea; Kima LocationTypeId=2	1175.0	Black Sea	Black Sea	[43.41, 34.26]	[43.41, 34.26]	88.6	0.0	0.0	88.6	True	True	024	WD			0.0
987007291078305171	20260212-20260218	location-move	nli-034-dropped-zero	keep-existing+report	high	NLI 034 fraction lost a leading 0 ($f 046.988097 -> 046.0988097, $g 046.678525 -> 046.0678525); corrected centre is 9.5 km from Kima	Perekop Isthmus (Ukraine)	מצר פרקופ (אוקראינה)	1544	Perekop Isthmus (Ukraine)	מצר פרקופ (אוקראינה)	76.3	[46.83331, 33.75]	[46.149444444444, 33.672222222222]	1	gooearth			Q213214	Q213214	True	extended	Q213214 P31=isthmus		Isthmus of Perekop	Isthmus of Perekop	[46.15, 33.666666666666664]	[46.15, 33.666666666666664]	76.2	0.4	0.4	76.2	True	True	P8189	WD	[46.08333, 33.75]	$f 046.988097 -> 046.0988097, $g 046.678525 -> 046.0678525	17.4
987007393272005171	20260212-20260218	location-move	homonym	research	medium	"two same-named entities: NLI Q4682089 ""Adelsberg"" vs Kima Q355368 ""Adelsberg"""	Adelsberg (Gemünden am Main, Germany)	אדלסברג (גמונדן על נהר ריין, גרמניה)	26322	Adelsberg (Gemünden am Main, Germany)	אדלסברג (גמונדן על נהר ריין, גרמניה)	247.6	[50.0349, 9.73929]	[50.8114, 13.0155]	1	gooearth			Q4682089	Q355368	False	extended	Q355368 P31=mountain; move 248 km exceeds extent		Adelsberg	Adelsberg	[50.0349, 9.73929]	[50.8114, 13.0155]	0.0	247.6	0.0	247.6	True	True	024	WD			0.0
987007475194305171	20260212-20260218	location-move	nli-coords-wrong	keep-existing+report	medium	Kima WD -> Q1020471 (Kima only) is 0 km from Kima, 161 km from NLI	Büdesheim (Germany)	בודסהיים (גרמניה)	21450	Büdesheim (Germany)	בודסהיים (גרמניה)	161.4	[50.21064, 6.5642]	[50.2139, 8.83222]	1	gooearth				Q1020471	False	point	Q1020471 P31=Ortsteil	3.2		Büdesheim		[50.2139, 8.83222]			0.0	161.4		True		WD			3.6
987007550349505171	20260212-20260218	location-move	extended-feature	apply-new	high	two points on one Q6877935 P31=region (extent ~145 km)	Baden (Germany)	באדן (גרמניה)	82727	Baden (Germany)	באדן (גרמניה)	53.4	[48.57478, 8.68582]	[49.01666667, 8.4]	1	gooearth			Q6877935	Q6877935	True	extended	Q6877935 P31=region; NLI 034 box half-diagonal 145 km	145.3	Baden	Baden	[49.01666667, 8.4]	[49.01666667, 8.4]	53.4	0.0	0.0	53.4	True	True	024	WD			145.3
987007537310005171	20260212-20260218	location-move	extended-feature	apply-new	high	two points on one Q735948 P31=irrigation canal (extent ~403 km)	North Crimean Canal (Ukraine)	תעלת קרים הצפונית (אוקראינה)	88958	North Crimean Canal (Ukraine)	תעלת קרים הצפונית (אוקראינה)	258.7	[45.33668, 36.04106]	[46.765277777778, 33.394444444444]	1	gooearth			Q735948	Q735948	True	extended	Q735948 P31=irrigation canal	402.6	North Crimean Canal	North Crimean Canal	[46.765277777778, 33.394444444444]	[46.765277777778, 33.394444444444]	258.7	0.0	0.0	258.7	True	True	024	WD			0.0
987007544554505171	20260212-20260218	location-move	extended-feature	apply-new	high	two points on one Q859440 P31=island (extent ~95 km)	King George Island (Antarctica)	אי המלך ג'ורג' (אנטארקטיקה)	80127	King George Island (Antarctica)	אי המלך ג'ורג' (אנטארקטיקה)	55.6	[-62.38333, -59.11667]	[-62.033333333333, -58.35]	1	gooearth			Q859440	Q859440	True	extended	Q859440 P31=island	95.0	King George Island	King George Island	[-62.033333333333, -58.35]	[-62.033333333333, -58.35]	55.6	0.0	0.0	55.6	True	True	024	WD			0.0
987007529375405171	20260212-20260218	location-move	extended-feature	apply-new	high	two points on one Q188940 P31=river (extent ~806 km)	Southern Bug River (Ukraine)	נהר הבוג הדרומי (אוקראינה)	76700	Southern Bug River (Ukraine)	נהר הבוג הדרומי (אוקראינה)	504.8	[46.9866, 31.9796]	[49.6313, 26.4289]	1	gooearth			Q188940	Q188940	True	extended	Q188940 P31=river	806.0	Southern Bug	Southern Bug	[49.6313, 26.4289]	[49.6313, 26.4289]	504.8	0.0	0.0	504.8	True	True	024	WD			0.0
987007536354805171	20260212-20260218	location-move	extended-feature	apply-new	high	two points on one Q157042 P31=river (extent ~775 km)	Pripet River (Ukraine and Belarus)	נהר פריפיאט (אוקראינה ובלארוס)	76043	Pripet River (Ukraine and Belarus)	נהר פריפיאט (אוקראינה ובלארוס)	465.7	[51.19167, 30.48194]	[51.333291, 23.790475]	1	gooearth			Q157042	Q157042	True	extended	Q157042 P31=river	775.0	Pripyat River	Pripyat River	[51.333291, 23.790475]	[51.333291, 23.790475]	465.7	0.0	0.0	465.7	True	True	024	WD			0.0
987007539648705171	20260212-20260218	location-move	extended-feature	apply-new	medium	two points on one Q891803 P31=strait (extent unknown)	Corfu Channel (Albania and Greece)	מצר קורפו (אלבניה ויוון)	71167	Corfu Channel (Albania and Greece)	מצר קורפו (אלבניה ויוון)	22.0	[39.58333, 20.08333]	[39.75805556, 19.96194444]	1	gooearth			Q891803	Q891803	True	extended	Q891803 P31=strait		Straits of Corfu	Straits of Corfu	[39.75805556, 19.96194444]	[39.75805556, 19.96194444]	22.0	0.0	0.0	22.0	True	True	024	WD			0.0
987007550753005171	20260212-20260218	location-move	extended-feature	apply-new	medium	two points on one Q669883 P31=non-geologically related mountain range / mountain range / low mountain range (extent unknown)	Fränkische Alb (Germany)	פרנקישה אלב (גרמניה)	1399	Fränkische Alb (Germany)	פרנקישה אלב (גרמניה)	66.9	[49.25841, 11.60403]	[49.02, 10.76]	1	gooearth			Q669883	Q669883	True	extended	Q669883 P31=non-geologically related mountain range / mountain range / low mountain range		Franconian Jura	Franconian Jura	[49.02, 10.76]	[49.02, 10.76]	66.9	0.0	0.0	66.9	True	True	024	WD			0.0
987007554238205171	20260212-20260218	location-move	nli-coords-wrong	keep-existing+report	high	Wikidata Q1464482 is 0 km from Kima, 100 km from NLI	Blackwater, River (Kerry-Cork and Waterford, Ireland)	מנסטר בלאקווטר (קרי-קורק ווטררפורד, אירלנד)	79605	Blackwater, River (Kerry-Cork and Waterford, Ireland)	מנסטר בלאקווטר (קרי-קורק ווטררפורד, אירלנד)	100.0	[52.192, -9.241]	[51.94119609, -7.83599854]	1	gooearth			Q1464482	Q1464482	True	point	Q1464482 P31=river / Natura 2000 site	168.0	Munster Blackwater	Munster Blackwater	[51.94119609, -7.83599854]	[51.94119609, -7.83599854]	100.0	0.0	0.0	100.0	True	True	024	WD			0.0
