recordId	category	verdict	heading	dupKey	incomingStatus	incomingHeb	incomingCoords	kimaId	kimaMazal	kimaMazalStatus	kimaHeb	kimaCoords	kimaVariantCount	distanceKm	sharedNames	alsoInKimaId	earlierHeadings	nameMismatch	verdictNote
987007561808505171	dup-variants	same-id	הונגריה	הונגריה, Magyar Népköztársaság	live	הונגריה	47.16116, 19.50575	7547	987007561808505171	live	הונגריה	47, 19	31	42.3	Bu̇gd Naĭramdakh Ungar Uls | Dēmokratia tēs Oungarias | Gweriniaeth Hwngari | Hanekeria | Hangarī | Hongaarse Republiek | Hongaria | Hongarije | Hongarye | Hongria | Hongrie | Honharije | Hunakalia | Hungara Respubliko | Hungari | Hungaria | Hungariako Errepublika | Hungarian Republic | Hungariar Errepublika | Hungario | Hungarujo | Hungary | Hungaryah | Hungrii | Hungría | Hwngari | Hŏnggari | Jamhuri ya Hungaria | Lepulika o Hungary | Lýðveldið Ungverjaland | Macaristan | Macaristan Cumhuriyeti | Macarıstan Respublikası | Madi︠a︡rshchyna | Madjaristan | Madzhar | Madzhar Respublika | Madźary | Madžarska | Mad̕arská republika | Magyar Köztársaság | Magyar Köztársaság (Republic) | Magyar Népköztársaság | Magyar Republic | Magyar Tanácsköztársaság | Magyarország | Magyarország (Republic) | Majarstan Jȯmḣu̇rii︠a︡te | Majoriston | Mazharstan | Mazharstan Respublikasy | Maďarsko | Mađarska | Ohorsʹka Respublika | Ongaria | Ongiri | Ongria | Oonguri | Oungaria | Pobblaght ny h-Ungaar | Poblacht na hUngáire | Republic of Hungary | Republica Ungaria | Republica Ungară | Republica Ungrese | Republica d'Ongria | Republiek van Hongarye | Republik Hongaria | Republik Ungarn | Republik bu Oonguri | Republika Madžarska | Republika Mađarska | Republika Ungarija | Republika Węgierska | Republika e Hungarisë | Republika ng Unggarya | Republikang Unggaro | Republiken Ungern | Republikken Ungarn | República d'Hongria | República da Hungria | República de Hungría | Repúvlika de Madjaristan | Respublica Hungarica | République de Hongrie | Tjóðveldið Ungarn | Tlācatlahtohcāyōtl Hungria | Uhorshchyna | Uhorsʹka Respublika | Ungaar | Ungar | Ungari | Ungari Vabariik | Ungaria | Ungarii︠a︡ | Ungarn | Ungarskata republika | Ungaïa | Ungerija | Ungern | Unggarya | Unggriya | Ungheria | Unghirìa | Ungri | Ungverjaland | Ungáir | Ungārija | Ungārijas Republika | Unkari | Unkarin tasavalta | V.N.R. | VNR | Vengerskai︠a︡ Narodnai︠a︡ Respublika | Vengerskai︠a︡ Respublika | Vengrii︠a︡ | Vengrii︠a︡ Respublikasy | Vengrija | Vengrijos respublika | Vengriya | Vengriya Respublikasi | Vengrėjė | Vengrėjės Respoblėka | Venhryi︠a︡ | Węgry | Xiongyali | Xiongyali Gongheguo | Xiongyali gong he guo | הונגריה | هنغاريا				כימה כבר מצביעה על אותה רשומה
987007564240705171	dup-variants	same-id	אקוודור	אקוודור, Ėkvador	live	אקוודור	-1.0, -78.0	7874	987007564240705171	live	אקוודור	-1, -78	16	0.0	Ecuador | Equador | Equateur | Republic of Ecuador | República del Ecuador | Ėkvador | אקוודור | الإكوادور				כימה כבר מצביעה על אותה רשומה
987007562088205171	dup-variants	same-id	האימפריה הרומית הקדושה	האימפריה הרומית הקדושה, Heiliges Römisches Reich Deutscher Nation	live	האימפריה הרומית הקדושה	50.09135, 14.42216	7908	987007562088205171	live	האימפריה הרומית הקדושה	50.091352242113764, 14.422158410216143	15	0.0	Heiliges Römisches Reich | Heiliges Römisches Reich Deutscher Nation | Holy Roman Empire | Imperium Romano Germanicum | S.R.I. | Sacrum Romanum Imperium | Svi︠a︡shchennai︠a︡ Rimskai︠a︡ Imperii︠a︡ | האימפריה הרומית הקדושה | الإمبراطورية الرومانية المقدسة				כימה כבר מצביעה על אותה רשומה
987007478060905171	dup-variants	kima-unresolved	דאליין שי (סין)	דאליין שי (סין), Da lian (Liaoning Sheng, China)	live	דאליין שי (סין)	38.92889, 121.65222						0						לא אותר מקום בכימה עבור הכותרת
987007566976405171	dup-variants	kima-unresolved	בוהמיה (ממלכה)	בוהמיה (ממלכה), Bohemia	live	בוהמיה (ממלכה)	50.08333, 14.41667						0						לא אותר מקום בכימה עבור הכותרת
987007547798105171	dup-variants	kima-unresolved	ראוניון	ראוניון, Département de la Réunion	live	ראוניון	-21.11444, 55.5325						0	0.0	Bourbon (Island) | Department of Réunion | Département de la Réunion | Jazīrat Riyūnyin | La Réunion | Reunion Island | Reunião | Réunion | Île Bourbon | Île de La Réunion | ראוניון | ريونيون	7820		heb: kima=ריוניון nli=ראוניון	לא אותר מקום בכימה עבור הכותרת
987007550225405171	dup-variants	same-id	ליאון (ממלכה)	ליאון (ממלכה), Reino de León	live	ליאון (ממלכה)	42.59833, -5.57028	7023	987007550225405171	live	ליאון (ממלכה)	42.598333333333336, -5.570277777777778	6	0.0	Leon (Kingdom) | Llión (Kingdom) | Reino de León | ליאון (ממלכה) | ليون (المملكة)				כימה כבר מצביעה על אותה רשומה
987007548162505171	dup-variants	same-id	אוקראינה	אוקראינה, Uḳraʾinah	live	אוקראינה	49.0, 32.0	9105	987007548162505171	live	אוקראינה	49, 32	24	0.0	An Úcráin | I-Yukreyini | IYukreyini | Oekraïne | Ookraan | Oukraïne | Oykrania | Petite-Russie | U.S.R.R. | Ucraina | Ucrania | Ucrayena | Ucrægna | Ukraina | Ukraine | Ukrainian Council Socialist Republic | Ukrainian S.S.R. | Ukrainian Socialist Soviet Republic | Ukrainian Soviet Socialist Republic | Ukrainio | Ukrainmudin Orn | Ukrainska Radyanska Sotsialistychna Respublika | Ukrainska Sotsialistychna Radianska Respublika | Ukrainskai︠a︡ Sovetskai︠a︡ Sot︠s︡ialisticheskai︠a︡ Respublika | Ukrainskaya Sovetskaya Sotsialisticheskaya Respublika | Ukrainujo | Ukrainæ | Ukrajina | Ukranya | Ukrayiina | Ukrayina | Ukrayna | Ukraïnsʹka Radi︠a︡nsʹka Sot︠s︡ialistychna Respublika | Ukraïnsʹka Sot︠s︡ii︠a︡listychna Radi︠a︡nsʹka Respublika | Ukuraina | Ukyáña | Uḳraʾinah | Wcráin | Yn Ookraan | Yr Wcráin | Yukrain | Úcráin | Ūkrāniyā | ʻUkelena | Украина | אוקראינה | أوكرانيا				כימה כבר מצביעה על אותה רשומה
987007557874305171	dup-variants	same-id	בוכרה (אמירות)	בוכרה (אמירות), Bukharskiĭ ėmirat	live	בוכרה (אמירות)	39.77472, 64.42861	15002	987007557874305171	live	בוכרה (אמירות)	39.77472222222222, 64.42861111111111	13	0.0	Bochara (Khanate) | Bokhara (Khanate) | Boukhara (Khanate) | Bukhara | Bukhara (Emirate) | Bukhara (Khanate) | Bukhara Khanate | Bukharah (Khanate) | Bukharskiĭ ėmirat | Bukharskoe khanstvo | Bukhoro (Khanate) | Emirate of Bukhara | Khanat of Bokhara | Khanate of Bukhara | Khanate of Bukhoro | בוכרה (אמירות) | خانات بخارى		Transoxiana	rom: kima=Khanate of Bukhara nli=Bukhara (Khanate)	כימה כבר מצביעה על אותה רשומה
987007567638005171	dup-variants	same-id	אזרבייג'ן	אזרבייג'ן, Azărbai̐jan Respublikasy	live	אזרבייג'ן	40.15228, 47.69221	17993	987007567638005171	live	אזרבייג'ן	40.3, 47.7	19	16.4	Aserbaidschan | Azarbaijchan Respublikasy | Azarbayjan Respublikasy | Azerbaigian | Azerbaijan | Azerbaijani Republic | Azärbaycan | Azărbai̐jan Respublikasy | Azărbaycan Respublikası | Republic of Azerbaijan | Āz̲arbāyajān | Āz̲arbāyijān | Āz̲arbāyjān (Republic) | אזרביז'אן | אזרבייג'ן | أذربيجان		Azerbaijan S.S.R.		כימה כבר מצביעה על אותה רשומה
987007564339305171	dup-variants	same-id	ירדן	ירדן, Mamlakah al-Urdunīyah al-Hāshimīyah	live	ירדן	31.2, 36.5	7772	987007564339305171	live	ירדן	31.2, 36.5	18	0.0	Giordania | Hashemite Kingdom of Jordan | Hashimite Kingdom of the Jordan | Hordanan | Iardanii︠a︡ | Iordania | Iordanii︠a︡ | Iordanskoe Khashimitskoe Korolevstvo | Jordan | Jordania | Jordanien | Jordanië | Kingdom of Jordan | Mamlaka al-Urduniya al-Hashemiyah | Mamlakah al-Urdunīyah al-Hāshimīyah | Regne Haiximita de Jordània | Reino Hachemita de Jordania | Royaume hachémite de Jordanie | State of Jordan | Tsodani | Urdun | Urdunn | Xordania | Yarden | Yordani | Ǧordān | ירדן | الأردن		Transjordan		כימה כבר מצביעה על אותה רשומה
987007559620505171	dup-variants	same-id	ערב הסעודית	ערב הסעודית, Mamlakah al-ʻArabīyah al-Saʻūdīyah	live	ערב הסעודית	23.71667, 44.11667	9620	987007559620505171	live	ערב הסעודית	23.716667, 44.116667	19	0.0	Arabia saudita | Arabie saoudite | Hejaz and Nejd | Kingdom of Saudi Arabia | Mamlaka al-ʻArabiya as-Saʻudiya | Mamlakah al-ʻArabīyah al-Saʻūdīyah | Reino de Arabia Saudi | Saudi Arabia | Saudiarabien | Saudovskai︠a︡ Aravii︠a︡ | Sauji Arabia | Saujiarabia | Sha-tʻse A-la-po | ʻArabīyah as Saʻūdīyah | ʻArav ha-Saʻudit | ערב הסעודית | السعودية		Hejaz (Kingdom)		כימה כבר מצביעה על אותה רשומה
987007564238105171	dup-variants	same-id	תוניסיה	תוניסיה, République tunisienne	live	תוניסיה	34.0, 9.0	7975	987007564238105171	live	תוניסיה	34, 10	19	92.2	Chunijia | Chunijia Kyōwakoku | Jumhuriya at-Tunisiya | Jumhūrīyah al-Tūnisīyah | Republic of Tunisia | République tunisienne | Tunesien | Tunis (Protectorate) | Tunisia | Tunisie | Tunisskai︠a︡ Respublika | Tunisyah | Twiniji | Túnez | Tūnis (Republic) | טוניסיה | תוניסיה | الجمهورية التونسية | تونس (الدولة)			arab: kima=تونس nli=تونس (الدولة)	כימה כבר מצביעה על אותה רשומה
987007554958205171	dup-variants	same-id	איטליה	איטליה, Iṭalyah	live	איטליה	42.83333, 12.83333	6258	987007554958205171	live	איטליה	42.5, 12.5	15	46.0	It'allia | It'allia Konghwaguk | Itali | Italia | Italian Republic (1946- ) | Italianska republika | Italie | Italien | Italii︠a︡ | Italii︠a︡ Respublikasi | Italijos Respublika | Italikē Dēmokratia | Italiya Respublikasi | Italiĭsʹka Respublika | Italy | Italʹi︠a︡nskai︠a︡ Rėspublika | Itaria | Itaria Kyōwakoku | Itālija | Itālijas Republika | Iṭalyah | Iṭalye | Jumhūrīyah al-Īṭālīyah | Kgl. Italienische Regierung | Königliche Italienische Regierung | Laško | Lýðveldið Ítalía | Olasz Köztársaság | Olaszország | Regno d'Italia (1861-1946) | Repubblica italiana (1946- ) | Republiḳah ha-Iṭalḳit | Włochy | Yidali | Yidali Gongheguo | Īṭāliyā | İtalya | İtalya Cumhuriyeti | איטליה | إيطاليا				כימה כבר מצביעה על אותה רשומה
987007550339605171	dup-variants	same-id	מקסיקו (מקסיקו : מדינה)	מקסיקו (מקסיקו : מדינה), Estado de México	live	מקסיקו (מקסיקו : מדינה)	19.35417, -99.63083	7108	987007550339605171	live	מקסיקו (מקסיקו : מדינה)	19.354166666667, -99.630833333333	6	0.0	Departamento de México | Departamento de México (Mexico) | EDOMEX (Mexico) | Estado de México | Estado de México (Mexico) | Gobierno del Estado de México (Mexico) | Intendencia de México | Intendencia de México (Mexico) | Mexico (Mexico : Department) | Mexico (Mexico : Dept.) | Mexico (Mexico : Intendancy) | Mexico (Mexico : Province) | Mexico (Mexico : State) | Provincia de México | Provincia de México (Mexico) | מקסיקו (מקסיקו : מדינה) | المكسيك (المكسيك : ولاية)				כימה כבר מצביעה על אותה רשומה
987007554808305171	dup-variants	same-id	פלנדריה המערבית (בלגיה)	פלנדריה המערבית (בלגיה), Flandre occidentale (Belgium)	live	פלנדריה המערבית (בלגיה)	51.0, 3.0	6287	987007554808305171	live	פלנדריה המערבית (בלגיה)	51, 3	5	0.0	Flanders, West | Flandre Occidentale (Belgium) | Flandre occidentale (Belgium) | Province de Flandre Occidentale (Belgium) | Provincie West-Vlaanderen (Belgium) | West Flanders (Belgium) | West-Flandern (Belgium) | West-Vlaanderen (Belgium) | Westflandern (Belgium) | פלנדריה המערבית (בלגיה) | فلاندرز الغربية (بلجيكا)				כימה כבר מצביעה על אותה רשומה
987007548044705171	dup-variants	same-id	מונגוליה	מונגוליה, Mongolʹskai︠a︡ narodnai︠a︡ respublika	live	מונגוליה	46.0, 105.0	8045	987007548044705171	live	מונגוליה	46, 105	24	0.0	BNMAU | Bu̇gd Naĭramdakh Mongol Ard Uls | Bu̇gu̇de Nayiramdaqu Mongġol Arad Ulus | Bügd Nayramdah Mongol Ard Uls | Gaimōko | MNR | Meng-ku | Meng-ku jen min kung ho kuo | Menggu | Menggu ren min gong he guo | Mengguguo | Mongol Népköztársaság | Mongol Uls | Mongol Ulsyn Zasgiĭn Gazar | Mongolei | Mongolia | Mongolia (Mongolian People's Republic) | Mongolia (Outer Mongolia) | Mongolian People's Republic | Mongolian Republic | Mongolie | Mongoliet | Mongolii︠a︡ | Mongolische Volksrepublik | Mongolʹskai︠a︡ Narodnai︠a︡ Respublika | Mongolʹskai︠a︡ narodnai︠a︡ respublika | Mongoru | Mongoru Jimmin Kyōwakoku | Mongoru Jinmin Kyōwakoku | Mongġol | Mongġol Ulus | Mōko Jinmin Kyōwakoku | Outer Mongolia | République populaire de Mongolie | Wai Meng-ku | Wai Menggu | מונגוליה | منغوليا				כימה כבר מצביעה על אותה רשומה
987007554807005171	dup-variants	same-id	דנמרק	דנמרק, Denmaakʻŭ	live	דנמרק	56.0, 10.0	6281	987007554807005171	live	דנמרק	56, 10	13	0.0	Dacia (Kingdom) | Dania | Danie Korolygʺo | Danii︠a︡ | Danii︠a︡lʺul Khanlʺi | Danimarka | Danimarka Krallığı | Danimārk | Daniyah | Daniė | Danmark | Dannemarc | Danska | Danyah | Denemarke | Denemarken | Denemearc | Denemearc þæt Cynerīce | Denmaakʻŭ | Denmark | Dennemarck | Dinamarca | Kingdom of Denmark | Kongeriget Danmark | Koninkryk van Denemarke | Ndinamayka | Reino de Dinamarca | דניה | דנמרק | الدنمارك				כימה כבר מצביעה על אותה רשומה
987007584909405171	dup-variants	same-id	גרזי (אי)	גרזי (אי), Jèrri	live	גרזי (אי)	49.19, -2.11	26932	987007584909405171	live	גרזי (אי)	49.19, -2.11	16	0.0	Bailiazgo de Jersey | Bailiwick of Jersey | Bailliage de Jersey | Bailliage dé Jèrri | Bailía de Xersei | Baliato di Jersey | Batllia de Jersey | Bayleeaght Yersee | Beilïaeth Jersey | Bejlifstvo Džersi | Beĭlivik Dz︠h︡ersi | Caesarea | Caesarea Insula | Cersi | Chŏji Sŏm | Cēsarēa | Dzhersiĭy Beĭlivik | Dzhŭrsi | Dz︠h︡ėrsi | Džersi | Džersis | Džerzi | Džērsija | G'erzi | Geirsí | Illa de Jersey | Insula Jersey | Islla de Xerséi | Jersee | Jersei | Jersey | Jersey (Channel Islands) | Jersey foogtkond | Jerseyko Bailegoa | Jersi | Jersin Arl | Jerzenez | Jèrri | Jèrseyi | Jājī | Jīrzī | Rychtářství Jersey | Tzersei | Tzersi | Tzerzi | Tōrehe | Vailato tēs Yerseēs | Vogtei Jersey | Vostraŭ Dz︠h︡ėrsi | Xerséi | Xhersi | Yerseē | Zersei | Zexi | Ĵersejo | גרזי (אי) | جيرفيس				כימה כבר מצביעה על אותה רשומה
987007564312905171	dup-variants	same-id	לטביה	לטביה, Läti Nõukogude Sotsialistlik Vabariik	live	לטביה	57.0, 25.0	9788	987007564312905171	live	לטביה	57, 25	32	0.0	L.P.S.R. | LPSR | Latvia | Latvian S.S.R. | Latvian SSR | Latvian Soviet Socialist Republic | Latvii︠a︡ | Latvija | Latvijas PSR | Latvijas Padomju Socialistiska Republika | Latvijas Republika | Latviyskaya Sovetskaya Sotsialisticheskaya Respublika | Latviĭskai︠a︡ Respublika | Latviĭskai︠a︡ SSR | Latviĭskai︠a︡ Sovetskai︠a︡ Sot︠s︡ialisticheskai︠a︡ Respublika | Laṭviyah | Lettland | Lettonie | Letònia | Leṭland | Läti Nõukogude Sotsialistlik Vabariik | Repubblica Socialista Sovietica della Lettonia | Republic of Latvia | Łotwa | לאטוויה | לטביה | لاتفيا		Lifli︠a︡ndskai︠a︡ gubernīi︠a︡ (Russia)		כימה כבר מצביעה על אותה רשומה
987007562016105171	dup-variants	same-id	מערב סהרה	מערב סהרה, Ṣaḥrāʾ al-Gharbīyah	live	מערב סהרה	25.0, -13.0	11564	987007562016105171	live	מערב סהרה	25, -13	10	0.0	Länsi-Sahara | Maʻarav Saharah | Nishisahara | Sahara Occidental | Saharan demokraattinen arabitasavalta | Taneẓroft Tutrimt | Västsahara | Western Sahara | Zapadnai︠a︡ Sakhara | מערב סהרה | غرب الصحراء الكبرى | Ṣaḥrāʾ al-Gharbīyah				כימה כבר מצביעה על אותה רשומה
987007496754305171	dup-places-diff	both-live	המזרח הרחוק הרוסי (רוסיה)	המזרח הרחוק הרוסי (רוסיה)	live	המזרח הרחוק הרוסי (רוסיה)	48.7, 135.2	2472	987007560867505171	live	המזרח הרחוק הרוסי (רוסיה)		4		המזרח הרחוק הרוסי (רוסיה)			rom: kima=Russian Far East (Russia) nli=Dalʹnevostochnyĭ federalʹnyĭ okrug (Russia)	שתי הרשומות קיימות ב־NLI — כפילות אמיתית
987007535752205171	dup-variants	kima-unresolved	טשביץ' (פולין)	טשביץ' (פולין), Trebisch (Poland)	live	טשביץ' (פולין)	52.81667, 15.75						0						לא אותר מקום בכימה עבור הכותרת
987007567782605171	dup-places-diff	both-live	דובריץ' (בולגריה)	דובריץ' (בולגריה)	live	דובריץ' (בולגריה)	43.567, 27.833	79349	987007566710505171	live	דובריץ' (בולגריה)	43.562212, 27.83189	2	0.5	דובריץ' (בולגריה)			rom: kima=Tolbukhin (Bulgaria) nli=Dobrich (Bulgaria)	שתי הרשומות קיימות ב־NLI — כפילות אמיתית
987012969512605171	dup-places-diff	kima-id-suppressed	סין	סין	live	סין	35.85816, 104.13611	7218	987007550348505171	suppressed	סין	35.844722222222224, 103.45194444444445	58	61.7					המזהה בכימה קיים במאגר אך אינו נמסר — נמחק/הוסתר
987007552694905171	dup-variants	same-id	וילנה (ליטא)	וילנה (ליטא), Vilniaus miesto savivaldybė	live	וילנה (ליטא)	54.70017, 25.36262	943	987007552694905171	live	וילנה (ליטא)	54.687222222222225, 25.28	21	5.5	Vilna (Poland) | Vilniaus miesto savivaldybė | Vilnius | Vilnius (Lithuania) | Vilnius City Municipality | Vilnius, Lithuanian S.S.R. | Vilʹna (Lithuania) | Vilʹnia (Lithuania) | Vilʹno (Lithuania) | Viʹlno (Lithuania) | Wilna (Lithuania) | Wilno (Lithuania) | ווילנא (ליטא) | וילנא (ליטא) | וילנה (ליטא) | ולנא (ליטא) | فيلنيوس (ليتوانيا) | Ṿilnah (Lithuania) | Ṿilne (Lithuania)				כימה כבר מצביעה על אותה רשומה
987007547862205171	dup-variants	same-id	הרפובליקה המרכז-אפריקאית	הרפובליקה המרכז-אפריקאית, République centrafricaine	live	הרפובליקה המרכז-אפריקאית	6.7, 20.9	6105	987007547862205171	live	הרפובליקה המרכז-אפריקאית	6.7, 20.9	8	0.0	Afrika Erdiko Errepublika | Afrika Qendrore | Cema Afrika Fasojamana | Centr-Afrika Respubliko | Centraal-Afrikaanse Republiek | Centrafrika | Centrafrique | Central African Republic | Centralafrikanska republiken | Centralafrikanske Republik | Centralnoafriska republika | Centralnoafrička Republika | Centrinės Afrikos Respublika | Centrālāfrika | Cεma Afrika Fasojamana | Cộng hòa Trung Phi | Gweriniaeth Canolbarth Affrica | Jamhuri ya Afrika ya Kati | Kentroaphrikanikē Dēmokratia | Kesk-Aafrika Vabariik | Ködörösêse tî Bêafrîka | Közép-afrikai Köztársaság | Merkez Afrika Respublikası | Middel Affricanisc Cynewīse | Mið-Afríkulýðveldið | Miðafrikalýðveldið | Märkäzi Afrika Respublikası | Naakaii Łizhinii Bikéyah Beʼałnííʼ | Orta Afrika Cumhuriyeti | Pobblaght yn Affrick Veanagh | Poblachd Meadhan Afraga | Poblachd Mheadhan Aifric | Poblacht na hAfraice Láir | R.C.A. | RCA | Repubblica Centrafricana | Republica Africa Centrală | Republica Centroafrican | Republica Chendroafricanã | Republik Afrika Tengah | Republik Afrika Teungoh | Republik Kreizafrikan | Republika ti Tengnga nga Aprika | Republika Środkowoafrykańska | Republikang Sentral Aprikano | Republiḳah ha-Merkaz-Afriḳaʼit | República Centreafricana | República Centro-Africana | República Centroafricana | Repúbrica Centroafricana | Ripublik Aprika Tangah | Rèpublica centrafriquêna | République centrafricaine | Sentraal-Afrikaanse Republiek | Sentral na Aprikanong Republika | Sentralafrikanske republikk | Sintraal-Afrikaanske Republyk | Srednjoafrička Republika | Středoafrická republika | Tiong-hui Kiōng-hô-kok | TsAR (Tsėntralʹna-Afrykanskai︠a︡ Rėspublika) | Tsėntralʹna-Afrykanskai︠a︡ Rėspublika | Tu̇b Afrikyn Bu̇gėdė Naĭramdakha Ulas | Tu̇b Afrikyn Ulas | T︠S︡entralnoafrikanska republika | T︠S︡entralon Afrikæĭy Respublikæ | T︠S︡entralʹnoafrikanskai︠a︡ Respublika | Zentralafrikanische Republik | Zentralafrikanischi Republik | ha-Republiḳah ha-Merkaz-Afriḳaʼit | Ȯr Aprikin Orn | הרפובליקה המרכז-אפריקאית | جمهورية افريقيا الوسطى				כימה כבר מצביעה על אותה רשומה
987007552504805171	dup-variants	same-id	אינדונזיה	אינדונזיה, Indonesië	live	אינדונזיה	-2.0, 118.0	8471	987007552504805171	live	אינדונזיה	-2, 118	16	0.0	Endonèsie | Indanezii︠a︡ | Indoneshia | Indoneshia Kyōwakoku | Indonesia | Indonesië | Indonesya | Indonezia | Indonezii︠a︡ | Indonezija | Induonezėjė | Indūnīsīyā | Jumhūrīyah Indūnīsīyā | PDRI | PDRI (Pemerintah Darurat Republik Indonesia) | Pemerintah Darurat Republik Indonesia | R.I. | R.I. (Republik Indonesia) | RI | RI (Republik Indonesia) | Republic of Indonesia | Republic of the United States of Indonesia | Republica d'Indonesia | Republiek van Indonesië | Republik Indonesia | Republik Indonesia Serikat | Republika Indonezii︠a︡ | Republika Indonezija | Rėspublika Indanezii︠a︡ | United States of Indonesia | Yinni | İndoneziya | İndoneziya Respublikası | אינדונזיה | أندونيسيا		Dutch East Indies		כימה כבר מצביעה על אותה רשומה
987007548068905171	dup-variants	same-id	פיג'י	פיג'י, Fei-chi chʻün tao	live	פיג'י	-18.0, 178.0	8156	987007548068905171	live	פיג'י	-18, 178	19	0.0	Bidji | Colony of Fiji | Cộng hòa Quần đảo Fiji | Dēmokratia tōn Nēsiōn Phitzi | Feejee | Feejee Islands | Fei-chi | Fei-chi chʻün tao | Fei-chi kuo | Feiji | Ficgiege | Fichi | Fici | Fici adaları | Ficiyuäns | Fidji | Fidschi | Fidsí | Fidxi | Fidyïi | Fidzhi | Fidzji | Fidzjy | Fidzsi-szigetek | Fidz︠h︡y | Fidźi Dwip-samuh Ganaradźja | Fidži | Fidži Salu Republika | Fidži Vabariik | Fidžijská republika | Fidžio Salų Respublika | Fidžis | Fidžisaarten tasavalta | Fig'i | Figgi | Fiji | Fiji Adaları Cumhuriyeti | Fiji Islands | Fiji Orollar Respublikasi | Fiji uharteetako Errepublika | Fijian Republic | Fijieyjar | Fijii | Fijī Ripablik | Fisi | Fiti | Fixhi | Fixi | Fiyi | Fiĝioj | Fiži | Fìdi | Fídjieyjar | Fííjii | Fėdžis | Fėdžė Salū Respoblėka | Gweriniaeth Ynysoedd Fiji | Insulae Fisienses | Insulae Vitienses | Iye Fig'i | Jamhuri ya Visiwa vya Fiji | Ködörösêse tî mbênî Fidyïi Zûa | Lýðveldið Fídjieyjar | Matanitu Tu-Vaka-i-koya ko Viti | Matanitu ko Viti | Phitzi | Phiyi | Phiyi Wat'akuna Republika | Pidyi | Pobblaght Ellanyn Fiji | Poblacht Oileán Fhidsí | Pʻiji | Republic of Fiji | Republic of the Fiji Islands | Republica Insulelor Fiji | Republica d'as Islas Fichi | Republica dagiti Isla ti Fiji | Republiek Fiji-eilanden | Republik Fidschi-Inseln | Republik Kepulauan Fiji | Republik bu iil yu Fiiji | Republika Fidzhi | Republika Fidži ostrva | Republika Fidžijski otoki | Republika Fidžijskoga Otočja | Republika Fidžijských ostrovov | Republika Fidžiski Ostrovi | Republika Wysp Fidżi | Republika Wyspůw Fidżi | Republika e Ishujve Fixhi | Republika ng Kapuluan ng Pidyi | Republika ng mga Pulo ng Pidyi | Republiken Fijiöarna | Republikken Fijiøyane | Republikken Fijiøyene | República das Ilhas Fiji | República das Illas Fidxi | República de Fidji | República de Fiji | República de las Islas Fiyi | República de les Islles Fixi | Res Publica Insularum Vitiensium | Respublika Fidz︠h︡i | Respublika Ostrovov Fidzhi | République des îles Fidji | Tlācatlahtohcāyōtl in Tlālhuāctli Fiyi | Viti | Witi | פיג'י | فيجي				כימה כבר מצביעה על אותה רשומה
987007552775505171	dup-variants	same-id	בורונדי	בורונדי, Résidence de l'Urundi	live	בורונדי	-3.66667, 29.81667	9272	987007552775505171	live	בורונדי	-3.666667, 29.816667	11	0.0	Bulongdi | Burundi | Burunji | Gouvernement de transition du Burundi | Ingoma y'i Burundi | Kingdom of Burundi | Republic of Burundi | Republika y'Uburundi | Royaume du Burundi | République du Burundi | Résidence de l'Urundi | Urundi | בורונדי | بوروندي		Ruanda-Urundi		כימה כבר מצביעה על אותה רשומה
987007554834705171	dup-variants	same-id	צ'רנוביץ (אוקראינה)	צ'רנוביץ (אוקראינה), Chernovtsy (Ukraine)	live	צ'רנוביץ (אוקראינה)	48.29083, 25.93444	6918	987007554834705171	live	צ'רנוביץ (אוקראינה)	48.290833333333, 25.934444444444	33	0.0	Cernăuţi (Ukraine) | Cernăuți (Ukraine) | Chernivt︠s︡i (Ukraine) | Cherniztsi (Ukraine) | Chernovitz (Ukraine) | Chernovit︠s︡ (Ukraine) | Chernovit︠s︡y (Ukraine) | Chernovtsy (Ukraine) | Chernovt︠s︡y (Ukraine) | Chernovyt︠s︡i (Ukraine) | Csernovic (Ukraine) | Czerniowce (Ukraine) | Czernowitz (Ukraine) | Tchernivtsi (Ukraine) | Tchernovtsy (Ukraine) | Tschernowitz (Ukraine) | Tsʹernovits (Ukraine) | Černivci (Ukraine) | Černovice (Ukraine) | Чернивцы (Украина) | טשערנאוויץ (אוקראינה) | טשערנאויטץ (אוקראינה) | צ'רנוביץ (אוקראינה) | تشيرنيفتسي (أوكرانيا) | Ṭshernoṿits (Ukraine)		Cernăuți (Romania)		כימה כבר מצביעה על אותה רשומה
987007535664705171	dup-variants	kima-unresolved	וייטנאם (רפובליקה)	וייטנאם (רפובליקה), République du Viet Nam	live	וייטנאם (רפובליקה)	10.77694, 106.69528						0	0.0	Cộng-hòa | De Fietnam | Derom Ṿiyeṭnam | Gweriniaeth Fietnam | Hego Vietnam | I︠U︡zhen Vietnam | Oa̳t-lâm Kiōng-hô-kok | Republic of Vietnam | Republik Vietnam | Republika Vietnam | República de Vietnam | République du Viet Nam | République du Vietnam | South Vietnam | Sud Viet Nam | Sud Vietnam | SudVietnam | Suda-Vietnam | Sydvietnam | Súd-Fietnam | Vietnam (Associated State) | Vietnam (Republic) | Vietnam (South) | Vietnam Selatan | Vietnam del Sud | Vietnam del Sur | Vietnam do Sur | Vietnamgo Errepublika | Vietnamská republika | Vietnan del Sur | Viêt Nam du Sud | Việt-Nam Cộng-hòa | Vjetnama respubliko | וייטנאם (רפובליקה) | فيتنام (جمهورية)	18614		heb: kima=ויטנם (רפובליקה) nli=וייטנאם (רפובליקה)	לא אותר מקום בכימה עבור הכותרת
